batch_free_counter,epoch,mse_mse,pred_norm_norm,step,train_loss_epoch,train_loss_step,val_loss
2.0,0,0.052378300577402115,0.2672753632068634,9,,,2.0948948860168457
,0,,,9,1.9599064588546753,,
3.0,1,0.03417839854955673,0.18769048154354095,19,,,2.2514710426330566
,1,,,19,2.1119513511657715,,
4.0,2,0.03711460158228874,0.2191397100687027,29,,,1.9240182638168335
,2,,,29,2.186427116394043,,
5.0,3,0.05089209973812103,0.2892259657382965,39,,,1.394586443901062
,3,,,39,1.8432409763336182,,
,4,,,49,,1.2193750143051147,
6.0,4,0.08971565961837769,0.412257581949234,49,,,1.5710575580596924
,4,,,49,1.833066463470459,,
7.0,5,0.1471472680568695,0.5367101430892944,59,,,1.335634708404541
,5,,,59,1.6035593748092651,,
8.0,6,0.19614499807357788,0.6217681765556335,69,,,1.3147450685501099
,6,,,69,1.3843514919281006,,
9.0,7,0.2543865442276001,0.7085747718811035,79,,,1.199409008026123
,7,,,79,1.3131837844848633,,
10.0,8,0.34299156069755554,0.8231088519096375,89,,,1.1949162483215332
,8,,,89,1.2618752717971802,,
,9,,,99,,0.8604992032051086,
11.0,9,0.4586015045642853,0.951896071434021,99,,,0.9119973182678223
,9,,,99,1.1294245719909668,,
12.0,10,0.5857980847358704,1.0756828784942627,109,,,0.9582424759864807
,10,,,109,1.0506097078323364,,
13.0,11,0.7537594437599182,1.2195055484771729,119,,,1.0564237833023071
,11,,,119,0.9580078125,,
14.0,12,0.9068905115127563,1.3377044200897217,129,,,0.8283137679100037
,12,,,129,0.845228374004364,,
15.0,13,1.0650172233581543,1.4495112895965576,139,,,0.7688050270080566
,13,,,139,0.797206699848175,,
,14,,,149,,0.892538845539093,
16.0,14,1.1951403617858887,1.5356467962265015,149,,,0.6859390735626221
,14,,,149,0.7344224452972412,,
17.0,15,1.3698053359985352,1.6438275575637817,159,,,0.6422345042228699
,15,,,159,0.7010633945465088,,
18.0,16,1.5928922891616821,1.7721174955368042,169,,,0.5266695618629456
,16,,,169,0.5373972058296204,,
19.0,17,1.8055789470672607,1.8863829374313354,179,,,0.5649750232696533
,17,,,179,0.5343764424324036,,
20.0,18,2.045292615890503,2.0073044300079346,189,,,0.5334176421165466
,18,,,189,0.45339545607566833,,
,19,,,199,,0.4414401054382324,
21.0,19,2.2748525142669678,2.1168999671936035,199,,,0.40569746494293213
,19,,,199,0.4202416241168976,,
22.0,20,2.4681577682495117,2.2051830291748047,209,,,0.430409699678421
,20,,,209,0.3869584798812866,,
23.0,21,2.7101798057556152,2.310991048812866,219,,,0.24307064712047577
,21,,,219,0.3784359097480774,,
24.0,22,2.9491889476776123,2.410930633544922,229,,,0.30723199248313904
,22,,,229,0.272225946187973,,
25.0,23,3.175840139389038,2.501990556716919,239,,,0.20595447719097137
,23,,,239,0.2886178493499756,,
,24,,,249,,0.10570146888494492,
26.0,24,3.4483482837677,2.6073334217071533,249,,,0.22772763669490814
,24,,,249,0.21310357749462128,,
27.0,25,3.7974555492401123,2.7360644340515137,259,,,0.15871424973011017
,25,,,259,0.2175643891096115,,
28.0,26,4.120270252227783,2.849806547164917,269,,,0.20642995834350586
,26,,,269,0.1544528752565384,,
29.0,27,4.3608808517456055,2.9318273067474365,279,,,0.11069950461387634
,27,,,279,0.13354022800922394,,
30.0,28,4.635040760040283,3.022512197494507,289,,,0.1287534534931183
,28,,,289,0.11746562272310257,,
,29,,,299,,0.13284169137477875,
31.0,29,4.829805850982666,3.0851972103118896,299,,,0.13821503520011902
,29,,,299,0.11980841308832169,,
32.0,30,5.0826849937438965,3.1650075912475586,309,,,0.10586059838533401
,30,,,309,0.07996980845928192,,
33.0,31,5.318338394165039,3.237583875656128,319,,,0.07715339958667755
,31,,,319,0.07704231888055801,,
34.0,32,5.585033416748047,3.3178789615631104,329,,,0.07663968950510025
,32,,,329,0.09537547826766968,,
35.0,33,5.854520320892334,3.396976947784424,339,,,0.055912312120199203
,33,,,339,0.06998196989297867,,
,34,,,349,,0.08857524394989014,
36.0,34,6.061627388000488,3.4565868377685547,349,,,0.05984129011631012
,34,,,349,0.05409751832485199,,
37.0,35,6.2377238273620605,3.5064313411712646,359,,,0.05891816318035126
,35,,,359,0.042029790580272675,,
38.0,36,6.425290584564209,3.5590343475341797,369,,,0.04569690674543381
,36,,,369,0.04187532514333725,,
39.0,37,6.625150680541992,3.6139121055603027,379,,,0.04468880221247673
,37,,,379,0.0363917201757431,,
40.0,38,6.791933536529541,3.6591014862060547,389,,,0.06708855926990509
,38,,,389,0.0425654873251915,,
,39,,,399,,0.018369797617197037,
41.0,39,6.915069580078125,3.6918933391571045,399,,,0.042148783802986145
,39,,,399,0.035019129514694214,,
42.0,40,7.027930736541748,3.7217676639556885,409,,,0.051527027040719986
,40,,,409,0.035496387630701065,,
43.0,41,7.126208305358887,3.747607946395874,419,,,0.048447467386722565
,41,,,419,0.03378969058394432,,
44.0,42,7.290673732757568,3.7905189990997314,429,,,0.03962121158838272
,42,,,429,0.029593056067824364,,
45.0,43,7.323492050170898,3.798879384994507,439,,,0.05277585983276367
,43,,,439,0.030011557042598724,,
,44,,,449,,0.008035331033170223,
46.0,44,7.349864482879639,3.8054871559143066,449,,,0.05009343475103378
,44,,,449,0.02481994219124317,,
47.0,45,7.474163055419922,3.8374154567718506,459,,,0.044915102422237396
,45,,,459,0.03398098051548004,,
48.0,46,7.502837657928467,3.844748020172119,469,,,0.043715208768844604
,46,,,469,0.032866381108760834,,
49.0,47,7.608548641204834,3.871828556060791,479,,,0.05007702857255936
