BinaryAUROC,BinaryAccuracy,cycle,epoch,loss,step,val_BinaryAUROC,val_BinaryAccuracy,val_loss
,,0.0,0,,4,0.5,0.6000000238418579,0.7106735706329346
0.5,0.46666666865348816,0.0,0,0.717057466506958,4,,,
,,1.0,1,,9,0.5,0.6000000238418579,0.7059777975082397
0.6000000238418579,0.6666666865348816,1.0,1,0.7013657093048096,9,,,
