epoch,step,train_loss_epoch,train_loss_step,val_loss
0,9,,,2.0948948860168457
0,9,1.9599064588546753,,
1,19,,,2.2514710426330566
1,19,2.1119513511657715,,
2,29,,,1.9240182638168335
2,29,2.186427116394043,,
3,39,,,1.394586443901062
3,39,1.8432409763336182,,
4,49,,1.2193750143051147,
4,49,,,1.5710575580596924
4,49,1.833066463470459,,
5,59,,,1.335634708404541
5,59,1.6035593748092651,,
6,69,,,1.3147450685501099
6,69,1.3843514919281006,,
7,79,,,1.199409008026123
7,79,1.3131837844848633,,
8,89,,,1.1949162483215332
8,89,1.2618752717971802,,
9,99,,0.8604992032051086,
9,99,,,0.9119973182678223
9,99,1.1294245719909668,,
10,109,,,0.9582424759864807
10,109,1.0506097078323364,,
11,119,,,1.0564237833023071
11,119,0.9580078125,,
12,129,,,0.8283137679100037
12,129,0.845228374004364,,
13,139,,,0.7688050270080566
13,139,0.797206699848175,,
14,149,,0.892538845539093,
14,149,,,0.6859390735626221
14,149,0.7344224452972412,,
15,159,,,0.6422345042228699
15,159,0.7010633945465088,,
16,169,,,0.5266695618629456
16,169,0.5373972058296204,,
17,179,,,0.5649750232696533
17,179,0.5343764424324036,,
18,189,,,0.5334176421165466
18,189,0.45339545607566833,,
19,199,,0.4414401054382324,
19,199,,,0.40569746494293213
19,199,0.4202416241168976,,
20,209,,,0.430409699678421
20,209,0.3869584798812866,,
21,219,,,0.24307064712047577
21,219,0.3784359097480774,,
22,229,,,0.30723199248313904
22,229,0.272225946187973,,
23,239,,,0.20595447719097137
23,239,0.2886178493499756,,
24,249,,0.10570146888494492,
24,249,,,0.22772763669490814
24,249,0.21310357749462128,,
25,259,,,0.15871424973011017
25,259,0.2175643891096115,,
26,269,,,0.20642995834350586
26,269,0.1544528752565384,,
27,279,,,0.11069950461387634
27,279,0.13354022800922394,,
28,289,,,0.1287534534931183
28,289,0.11746562272310257,,
29,299,,0.13284169137477875,
29,299,,,0.13821503520011902
29,299,0.11980841308832169,,
30,309,,,0.10586059838533401
30,309,0.07996980845928192,,
31,319,,,0.07715339958667755
31,319,0.07704231888055801,,
32,329,,,0.07663968950510025
32,329,0.09537547826766968,,
33,339,,,0.055912312120199203
33,339,0.06998196989297867,,
34,349,,0.08857524394989014,
34,349,,,0.05984129011631012
34,349,0.05409751832485199,,
35,359,,,0.05891816318035126
35,359,0.042029790580272675,,
36,369,,,0.04569690674543381
36,369,0.04187532514333725,,
37,379,,,0.04468880221247673
37,379,0.0363917201757431,,
38,389,,,0.06708855926990509
38,389,0.0425654873251915,,
39,399,,0.018369797617197037,
39,399,,,0.042148783802986145
39,399,0.035019129514694214,,
40,409,,,0.051527027040719986
40,409,0.035496387630701065,,
41,419,,,0.048447467386722565
41,419,0.03378969058394432,,
42,429,,,0.03962121158838272
42,429,0.029593056067824364,,
43,439,,,0.05277585983276367
43,439,0.030011557042598724,,
44,449,,0.008035331033170223,
44,449,,,0.05009343475103378
44,449,0.02481994219124317,,
45,459,,,0.044915102422237396
45,459,0.03398098051548004,,
46,469,,,0.043715208768844604
46,469,0.032866381108760834,,
47,479,,,0.05007702857255936
47,479,0.032172445207834244,,
48,489,,,0.051618531346321106
48,489,0.03446657583117485,,
49,499,,0.06968498229980469,
49,499,,,0.041742268949747086
49,499,0.024970781058073044,,
50,509,,,0.052073169499635696
50,509,0.026756465435028076,,
51,519,,,0.04587069898843765
51,519,0.027657687664031982,,
52,529,,,0.045144785195589066
52,529,0.022919179871678352,,
53,539,,,0.04138169437646866
53,539,0.025117721408605576,,
54,549,,0.03819407522678375,
54,549,,,0.050372734665870667
54,549,0.029844246804714203,,
55,559,,,0.0414951853454113
55,559,0.03105953522026539,,
56,569,,,0.04543041065335274
56,569,0.026381898671388626,,
57,579,,,0.044784847646951675
57,579,0.027858251705765724,,
58,589,,,0.046681951731443405
58,589,0.027158761397004128,,
59,599,,0.04562150314450264,
59,599,,,0.043193668127059937
59,599,0.030395712703466415,,
60,609,,,0.04176851361989975
60,609,0.030341291800141335,,
61,619,,,0.048677586019039154
61,619,0.02703278698027134,,
62,629,,,0.04652160033583641
62,629,0.026229137554764748,,
63,639,,,0.04125937074422836
63,639,0.02844863571226597,,
64,649,,0.010506926104426384,
64,649,,,0.04252331703901291
64,649,0.028616609051823616,,
65,659,,,0.04278545826673508
65,659,0.027652280405163765,,
66,669,,,0.0432870052754879
66,669,0.022366411983966827,,
67,679,,,0.040651846677064896
67,679,0.026875723153352737,,
68,689,,,0.04114130884408951
68,689,0.02488303929567337,,
69,699,,0.011998695321381092,
69,699,,,0.044772543013095856
69,699,0.02816910669207573,,
70,709,,,0.04476214945316315
70,709,0.026886137202382088,,
71,719,,,0.04058419540524483
71,719,0.025090951472520828,,
72,729,,,0.04076420143246651
72,729,0.028635945171117783,,
73,739,,,0.039263855665922165
73,739,0.022094152867794037,,
74,749,,0.0669897198677063,
74,749,,,0.043415382504463196
74,749,0.023265767842531204,,
75,759,,,0.046862997114658356
75,759,0.024002278223633766,,
76,769,,,0.039688438177108765
76,769,0.024150777608156204,,
77,779,,,0.04106283187866211
77,779,0.028713084757328033,,
78,789,,,0.05091632902622223
78,789,0.026788001880049706,,
79,799,,0.04350949078798294,
79,799,,,0.04235374554991722
79,799,0.022578028962016106,,
80,809,,,0.04012272506952286
80,809,0.02471395768225193,,
81,819,,,0.04490630328655243
81,819,0.02511204220354557,,
82,829,,,0.041821133345365524
82,829,0.0262419693171978,,
83,839,,,0.042668092995882034
