BinaryAUROC,BinaryAccuracy,cycle,epoch,loss,step,val_BinaryAUROC,val_BinaryAccuracy,val_loss
,,0.0,0,,4,0.4000000059604645,0.2666666805744171,0.7850978970527649
0.09999999403953552,0.06666667014360428,0.0,0,0.9905425906181335,4,,,
,,1.0,1,,9,0.5,0.3333333432674408,0.7346318364143372
0.5,0.3333333432674408,1.0,1,0.7488849759101868,9,,,
