ID,Y Pred,Mass,Pred Formula,Pred Mass,Pred Atom Num,Pred H/C Num,Running Time,Refined Formula (0),Refined Formula (1),Refined Formula (2),Refined Formula (3),Refined Formula (4),Refined Mass (0),Refined Mass (1),Refined Mass (2),Refined Mass (3),Refined Mass (4),FDR (0),FDR (1),FDR (2),FDR (3),FDR (4)
EMBL_MCF_2_0_HRMS_Library000381,6.187148;7.5038676;2.3766627;1.1347876;0.039589353;0.009103991;-0.0004661277;-0.0090109;-3.7069665e-05;-0.0018388539;-0.0003077397;-4.4987955e-05;3.110821e-05,132.09042358398438,C6H8O2N,136.37791442871094,16.28596305847168,1.4038960933685303,1.1497845422653925,C5H12N2O2,,,,,132.08987763476,,,,,0.84418637,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000378,6.626726;11.567334;2.257691;2.5770507;-0.004306461;-0.009010344;-0.0030401796;-0.012325176;-2.187416e-05;-0.0010674462;-0.00027560908;-6.528418e-05;-2.2488764e-06,162.1010284423828,C7H12O2N3,160.8005828857422,22.797771453857422,1.5182502269744873,1.4385862123398554,C6H14N2O3,C4H12N5O2,,,,162.10044231879,162.09909964805,,,,0.62580603,0.05001497641205788,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000377,2.7340503;8.865494;2.6071048;1.3005635;-0.023435893;0.83271575;-0.0149382455;-0.014673474;-3.9481187e-05;-0.005541866;-0.0005463304;0.00042569614;7.3575706e-05,125.01522827148438,C3H9O3NS,130.94131469726562,14.082279205322266,2.0075783729553223,1.3813750516800654,C5H5N2S,C2H7NO3S,H5N4O2S,,,125.01734434440999,125.01466426315001,125.01332159241,,,0.9881914,0.160458505153656,0.030240118503570557,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000366,5.9747496;10.69992;1.3186098;4.799341;-0.0054290104;-0.0077215717;-0.0026091652;-0.0025101833;-2.8626342e-05;-0.00045033917;0.00022089382;-0.00010082587;1.9131054e-05,174.1122283935547,C6H11ON5,173.8916778564453,23.0264949798584,2.0888822078704834,1.3253032934098017,C6H14N4O2,C2H10N10,,,,174.11167570807999,174.10899036659998,,,,0.24023199,0.006003384944051504,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000347,1.5924495;3.6583667;1.277179;3.55595;-0.025814528;0.057756495;-0.007634543;0.14746085;-0.00013931138;-0.0054714824;-0.0012826001;-3.2765e-05;2.2029795e-05,89.04827117919922,C2H4ON4,92.53813171386719,6.08547306060791,2.740818500518799,1.1716184389023554,C3H7NO2,,,,,89.04767846918,,,,,0.99682224,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000328,6.5164657;10.935831;5.392154;0.011350356;-0.0026593164;-0.01286812;0.00189244;-0.012424582;-6.464403e-05;-0.0014150806;0.0009813225;0.0005302571;1.8015795e-05,174.01702880859375,C7H11O5,174.34629821777344,22.77008628845215,1.6504591703414917,1.5388610135941279,C7H10OS2,C6H6O6,C9H4NO3,,,174.01730729067,174.0164379108,174.01911799206,,,0.91815424,0.7582929134368896,0.39477020502090454,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000324,3.7978668;6.813582;2.518796;0.38139555;-0.013050713;-0.0031257228;-0.0018982843;-0.011409182;-4.749291e-05;-0.004160092;-0.00090977567;0.00037247152;7.806631e-05,90.0322265625,C4H7O3,93.95903778076172,9.123252868652344,1.703969120979309,1.119115329924084,C3H6O3,,,,,90.03169405209,,,,,0.99348336,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000319,3.867097;4.409199;5.2087674;0.15356892;-0.016189652;-0.015319656;0.009953849;-0.023815412;-9.545079e-06;-0.0031333372;-0.0009812268;-0.000126941;-4.1205192e-05,134.02203369140625,C4H4O5,138.52720642089844,13.171466827392578,1.4600868225097656,1.3473031293778193,C5H10S2,C4H6O5,,,,134.0223926711,134.02152329122998,,,,0.9845576,0.9263732433319092,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000318,5.5658026;9.895733;4.3838854;2.1496227;-0.009284245;0.0032357946;-0.00059315417;-0.014540103;-1.4057011e-05;-0.0012207553;-0.00030789172;0.0007735614;-3.383261e-05,175.0486297607422,C6H10O4N2,174.8936309814453,21.821332931518555,1.9508064985275269,1.3672594797043574,C10H9NS,C2H5N7O3,,,,175.0455704689,175.04538705087,,,,0.7756596,0.0023611991200596094,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000308,7.6016984;10.641105;1.2459666;2.8128407;0.6967926;-0.0002226755;0.001506336;-0.0035635033;-2.2882317e-05;-0.0014807753;-0.00043673534;-0.00013773084;-3.5023434e-06,174.1010284423828,C8H11ON3F,174.0702667236328,22.341218948364258,1.4337420463562012,1.2670469056992304,C7H14N2O3,C3H10N8O,,,,174.10044231879,174.09775697730998,,,,0.3225094,0.02202322892844677,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000302,5.6326337;6.125498;3.5439773;2.3536546;-0.0029947595;-3.9941075e-05;0.0022211447;-0.007997998;-3.7587157e-05;-0.0034403987;-0.00023590568;0.00028003124;-5.594839e-06,163.03082275390625,C6H6O4N2,163.56654357910156,18.89311408996582,1.1611820459365845,1.5123882066635859,C5H9NO3S,C3H7N4O2S,,,,163.03031432761003,163.02897165687,,,,0.3718185,0.09223629534244537,0.0,0.0,0.0
