ID,Y Pred,Mass,Pred Formula,Pred Mass,Pred Atom Num,Pred H/C Num,Running Time,Refined Formula (0),Refined Formula (1),Refined Formula (2),Refined Formula (3),Refined Formula (4),Refined Mass (0),Refined Mass (1),Refined Mass (2),Refined Mass (3),Refined Mass (4),FDR (0),FDR (1),FDR (2),FDR (3),FDR (4)
EMBL_MCF_2_0_HRMS_Library000381,6.187148;7.5038676;2.3766627;1.1347876;0.039589353;0.009103991;-0.0004661277;-0.0090109;-3.7069665e-05;-0.0018388539;-0.0003077397;-4.4987955e-05;3.110821e-05,132.09042358398438,C6H8O2N,136.37791442871094,16.28596305847168,1.4038960933685303,1.7324490547180176,C5H12N2O2,,,,,132.08987763476,,,,,0.8441863656044006,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000378,6.626726;11.567334;2.257691;2.5770507;-0.004306461;-0.009010344;-0.0030401796;-0.012325176;-2.187416e-05;-0.0010674462;-0.00027560908;-6.528418e-05;-2.2488764e-06,162.1010284423828,C7H12O2N3,160.8005828857422,22.797771453857422,1.5182502269744873,2.0432984828948975,C6H14N2O3,C4H12N5O2,,,,162.10044231879,162.09909964805,,,,0.6258060336112976,0.05001497641205788,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000377,2.7340503;8.865494;2.6071048;1.3005635;-0.023435893;0.83271575;-0.0149382455;-0.014673474;-3.9481187e-05;-0.005541866;-0.0005463304;0.00042569614;7.3575706e-05,125.01522827148438,C3H9O3NS,130.94131469726562,14.082279205322266,2.0075783729553223,2.1597375869750977,C5H5N2S,C2H7NO3S,H5N4O2S,,,125.01734434440999,125.01466426315001,125.01332159241,,,0.9881914258003235,0.160458505153656,0.030240118503570557,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000366,5.9747496;10.69992;1.3186098;4.799341;-0.0054290104;-0.0077215717;-0.0026091652;-0.0025101833;-2.8626342e-05;-0.00045033917;0.00022089382;-0.00010082587;1.9131054e-05,174.1122283935547,C6H11ON5,173.8916778564453,23.0264949798584,2.0888822078704834,2.0147006511688232,C6H14N4O2,C4H12N7O,,,,174.11167570807999,174.11033303733998,,,,0.24023199081420898,0.041794367134571075,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000347,1.5924495;3.6583667;1.277179;3.55595;-0.025814528;0.057756495;-0.007634543;0.14746085;-0.00013931138;-0.0054714824;-0.0012826001;-3.2765e-05;2.2029795e-05,89.04827117919922,C2H4ON4,92.53813171386719,6.08547306060791,2.740818500518799,1.7121658325195312,C3H7NO2,,,,,89.04767846918,,,,,0.9968222379684448,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000328,6.5164657;10.935831;5.392154;0.011350356;-0.0026593164;-0.01286812;0.00189244;-0.012424582;-6.464403e-05;-0.0014150806;0.0009813225;0.0005302571;1.8015795e-05,174.01702880859375,C7H11O5,174.34629821777344,22.77008628845215,1.6504591703414917,2.162548303604126,C6H6O6,C9H4NO3,C4H4N3O5,,,174.0164379108,174.01911799206,174.01509524006,,,0.7582929134368896,0.39477020502090454,0.017922287806868553,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000324,3.7978668;6.813582;2.518796;0.38139555;-0.013050713;-0.0031257228;-0.0018982843;-0.011409182;-4.749291e-05;-0.004160092;-0.00090977567;0.00037247152;7.806631e-05,90.0322265625,C4H7O3,93.95903778076172,9.123252868652344,1.703969120979309,1.658825397491455,C3H6O3,,,,,90.03169405209,,,,,0.9934833645820618,0.0,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000319,3.867097;4.409199;5.2087674;0.15356892;-0.016189652;-0.015319656;0.009953849;-0.023815412;-9.545079e-06;-0.0031333372;-0.0009812268;-0.000126941;-4.1205192e-05,134.02203369140625,C4H4O5,138.52720642089844,13.171466827392578,1.4600868225097656,1.8425216674804688,C4H6O5,C7H4NO2,C2H4N3O4,,,134.02152329122998,134.02420337249,134.02018062049,,,0.9263732433319092,0.22908411920070648,0.002849761862307787,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000318,5.5658026;9.895733;4.3838854;2.1496227;-0.009284245;0.0032357946;-0.00059315417;-0.014540103;-1.4057011e-05;-0.0012207553;-0.00030789172;0.0007735614;-3.383261e-05,175.0486297607422,C6H10O4N2,174.8936309814453,21.821332931518555,1.9508064985275269,2.226641893386841,C9H7N2O2,C6H9NO5,C4H7N4O4,C7H5N5O,,175.05075247361,175.04807239235,175.04672972161,175.04940980287,,0.6211735010147095,0.26435890793800354,0.029661374166607857,0.008962545543909073,0.0
EMBL_MCF_2_0_HRMS_Library000308,7.6016984;10.641105;1.2459666;2.8128407;0.6967926;-0.0002226755;0.001506336;-0.0035635033;-2.2882317e-05;-0.0014807753;-0.00043673534;-0.00013773084;-3.5023434e-06,174.1010284423828,C8H11ON3F,174.0702667236328,22.341218948364258,1.4337420463562012,1.7989234924316406,C7FH13N3O,C5FH11N6,,,,174.10426521457998,174.10292254384,,,,0.9015114307403564,0.16845203936100006,0.0,0.0,0.0
EMBL_MCF_2_0_HRMS_Library000302,5.6326337;6.125498;3.5439773;2.3536546;-0.0029947595;-3.9941075e-05;0.0022211447;-0.007997998;-3.7587157e-05;-0.0034403987;-0.00023590568;0.00028003124;-5.594839e-06,163.03082275390625,C6H6O4N2,163.56654357910156,18.89311408996582,1.1611820459365845,1.413879156112671,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
